sku_id,Quantity
285981007120#120#00#S,312
285981007120#120#00#XL,18
285981007120#120#00#XS,96
285981009912#912#00#L,510
285981009912#912#00#M,1044
285981009912#912#00#S,868
285981009912#912#00#XL,106
285981009912#912#00#XS,298
285981060812#812#00#L,334
285981060812#812#00#M,708
285981060812#812#00#S,624
285981060812#812#00#XL,112
285981060812#812#00#XS,222
285982006021#021#00#L,96
285982006021#021#00#M,280
285982006021#021#00#S,248
285982006021#021#00#XL,8
285982006021#021#00#XS,96
285982208012#012#00#L,102
285982208012#012#00#M,368
285982208012#012#00#S,370
285982208012#012#00#XS,144
285982403022#022#00#L,362
285982403022#022#00#M,870
285982403022#022#00#S,1052
285982403022#022#00#XL,36
285982403022#022#00#XS,422
285983003902#902#00#L,190
285983003902#902#00#M,400
285983003902#902#00#S,336
285983003902#902#00#XL,10
285983003902#902#00#XS,72
285983201012#012#00#L,312
285983201012#012#00#M,872
285983201012#012#00#S,834
285983201012#012#00#XL,26
285983201012#012#00#XS,330
285983202912#912#00#L,74
285983202912#912#00#M,144
285983202912#912#00#S,136
285983202912#912#00#XL,2
285983202912#912#00#XS,48
285984703022#022#00#L,342
285984703022#022#00#M,748
285984703022#022#00#S,690
285984703022#022#00#XL,24
285984703022#022#00#XS,308
285987101801#801#00#L,92
285987101801#801#00#M,170
285987101801#801#00#S,158
285987101801#801#00#XL,24
285987101801#801#00#XS,48
285987102645#645#00#L,158
285987102645#645#00#M,342
285987102645#645#00#S,284
285987102645#645#00#XL,16
285987102645#645#00#XS,48
285987203021#021#00#L,308
285987203021#021#00#M,810
285987203021#021#00#S,820
285987203021#021#00#XL,28
285987203021#021#00#XS,324
285992001012#012#00#00,500
285992002403#403#00#00,150
285992006501#501#00#00,200
285993001012#012#00#00,200
285994002405#405#00#M,118
285994002405#405#00#S,282
285994004924#924#00#M,99
285994004924#924#00#S,201
285994005801#801#00#M,116
285994005801#801#00#S,284
285994006407#407#00#M,108
285994006407#407#00#S,292
285998002013#013#00#35,69
285998002013#013#00#36,207
285998002013#013#00#37,207
285998002013#013#00#38,17
285998002315#315#00#37,1000
285998002802#802#00#37,1000
285998002813#813#00#37,1000
285998003015#015#00#35,68
285998003015#015#00#36,129
285998003015#015#00#37,79
285998003015#015#00#38,24
285998004002#002#00#35,68
285998004002#002#00#36,129
285998004002#002#00#37,79
285998004002#002#00#38,24
286797002812#812#00#00,10000
286797007409#409#00#L,500
286797008801#801#00#M,500
286797010001#001#00#00,800
286797010003#003#00#00,800
286797010005#005#00#00,800
286797011001#001#00#00,800
286797011003#003#00#00,800
286797011005#005#00#00,800
286801025003#003#30#28,236
286801025003#003#30#29,379
286801025003#003#32#30,569
286801025003#003#32#31,631
286801025003#003#32#32,678
286801025003#003#32#33,627
286801025003#003#34#33,42
286801025003#003#34#34,571
286801025003#003#34#36,397
286801025003#003#34#38,120
286801027003#003#30#28,81
286801027003#003#30#29,12
286801027003#003#32#29,133
286801027003#003#32#30,221
286801027003#003#32#31,270
286801027003#003#32#32,227
286801027003#003#34#33,143
286801027003#003#34#34,85
286801027003#003#34#36,16
286801029002#002#30#28,137
286801029002#002#30#29,232
286801029002#002#32#30,389
286801029002#002#32#31,395
286801029002#002#32#32,374
286801029002#002#32#33,281
286801029002#002#34#33,18
286801029002#002#34#34,241
286801029002#002#34#36,132
286801029002#002#34#38,33
286801030012#012#30#28,304
286801030012#012#30#29,454
286801030012#012#30#30,46
286801030012#012#32#30,597
286801030012#012#32#31,686
286801030012#012#32#32,622
286801030012#012#32#33,420
286801030012#012#34#33,28
286801030012#012#34#34,322
286801030012#012#34#36,87
286801030012#012#34#38,10
286801031022#022#30#28,42
286801031022#022#30#29,59
286801031022#022#30#30,4
286801031022#022#32#30,88
286801031022#022#32#31,94
286801031022#022#32#32,91
286801031022#022#32#33,54
286801031022#022#34#34,33
286801031022#022#34#36,2
286801031022#022#34#38,2
286801033021#021#30#28,141
286801033021#021#30#29,210
286801033021#021#32#30,310
286801033021#021#32#31,347
286801033021#021#32#32,383
286801033021#021#32#33,373
286801033021#021#34#33,16
286801033021#021#34#34,315
286801033021#021#34#36,212
286801033021#021#34#38,44
286801034021#021#30#28,393
286801034021#021#30#29,584
286801034021#021#30#30,55
286801034021#021#32#30,762
286801034021#021#32#31,855
286801034021#021#32#32,785
286801034021#021#32#33,474
286801034021#021#34#33,67
286801034021#021#34#34,392
286801034021#021#34#36,136
286801034021#021#34#38,17
286801035021#021#30#28,272
286801035021#021#30#29,454
286801035021#021#32#30,651
286801035021#021#32#31,734
286801035021#021#32#32,776
286801035021#021#32#33,716
286801035021#021#34#33,51
286801035021#021#34#34,659
286801035021#021#34#36,453
286801035021#021#34#38,140
286801036021#021#30#28,77
286801036021#021#30#29,105
286801036021#021#32#30,176
286801036021#021#32#31,182
286801036021#021#32#32,143
286801036021#021#32#33,115
286801036021#021#34#33,3
286801036021#021#34#34,95
286801036021#021#34#36,49
286801036021#021#34#38,6
286801037021#021#32#28,150
286801037021#021#32#29,198
286801037021#021#32#30,277
286801037021#021#32#31,229
286801037021#021#32#32,188
286801037021#021#32#33,154
286801037021#021#34#34,98
286801037021#021#34#36,43
286801037021#021#34#38,7
286801039021#021#30#28,185
286801039021#021#30#29,300
286801039021#021#32#30,525
286801039021#021#32#31,519
286801039021#021#32#32,534
286801039021#021#32#33,422
286801039021#021#34#33,45
286801039021#021#34#34,380
286801039021#021#34#36,228
286801039021#021#34#38,83
286801041021#021#30#28,236
286801041021#021#30#29,358
286801041021#021#30#30,22
286801041021#021#32#30,500
286801041021#021#32#31,562
286801041021#021#32#32,500
286801041021#021#32#33,358
286801041021#021#34#33,18
286801041021#021#34#34,241
286801041021#021#34#36,69
286801041021#021#34#38,7
286801043002#002#30#28,154
286801043002#002#30#29,238
286801043002#002#32#30,341
286801043002#002#32#31,384
286801043002#002#32#32,447
286801043002#002#32#33,421
286801043002#002#34#33,33
286801043002#002#34#34,372
286801043002#002#34#36,239
286801043002#002#34#38,60
286801045021#021#32#28,140
286801045021#021#32#29,208
286801045021#021#32#30,324
286801045021#021#32#31,351
286801045021#021#32#32,318
286801045021#021#32#33,211
286801045021#021#34#34,148
286801045021#021#34#36,64
286801045021#021#34#38,36
286801046012#012#30#28,147
286801046012#012#32#28,273
286801046012#012#32#29,684
286801046012#012#32#30,1019
286801046012#012#32#31,1101
286801046012#012#32#32,1081
286801046012#012#32#33,731
286801046012#012#34#34,574
286801046012#012#34#36,295
286801046012#012#34#38,128
286801047021#021#32#28,157
286801047021#021#32#29,278
286801047021#021#32#30,391
286801047021#021#32#31,434
286801047021#021#32#32,474
286801047021#021#32#33,436
286801047021#021#34#34,408
286801047021#021#34#36,292
286801047021#021#34#38,130
286801048003#003#32#28,105
286801048003#003#32#29,186
286801048003#003#32#30,261
286801048003#003#32#31,290
286801048003#003#32#32,315
286801048003#003#32#33,290
286801048003#003#34#34,272
286801048003#003#34#36,194
286801048003#003#34#38,87
286801050021#021#30#28,260
286801050021#021#32#29,472
286801050021#021#32#30,672
286801050021#021#32#31,700
286801050021#021#32#32,696
286801050021#021#32#33,492
286801050021#021#34#34,368
286801050021#021#34#36,212
286801050021#021#34#38,128
286801051003#003#30#28,260
286801051003#003#32#29,472
286801051003#003#32#30,672
286801051003#003#32#31,700
286801051003#003#32#32,696
286801051003#003#32#33,492
286801051003#003#34#34,368
286801051003#003#34#36,212
286801051003#003#34#38,128
286801052021#021#30#28,225
286801052021#021#32#29,407
286801052021#021#32#30,580
286801052021#021#32#31,604
286801052021#021#32#32,601
286801052021#021#32#33,425
286801052021#021#34#34,318
286801052021#021#34#36,183
286801052021#021#34#38,111
286801053002#002#30#28,225
286801053002#002#32#29,407
286801053002#002#32#30,580
286801053002#002#32#31,604
286801053002#002#32#32,601
286801053002#002#32#33,425
286801053002#002#34#34,318
286801053002#002#34#36,183
286801053002#002#34#38,111
286801060002#002#30#28,8
286801060002#002#32#29,28
286801060002#002#32#30,35
286801060002#002#32#31,20
286801060002#002#32#32,9
286801060002#002#34#33,8
286801060002#002#34#34,28
286801060002#002#34#36,35
286801881003#003#32#28,15
286801881003#003#32#29,24
286801881003#003#32#30,48
286801881003#003#32#31,54
286801881003#003#32#32,48
286801881003#003#32#33,45
286801881003#003#34#34,33
286801881003#003#34#36,24
286801881003#003#34#38,9
286801882009#009#32#28,66
286801882009#009#32#29,80
286801882009#009#32#30,71
286801882009#009#32#31,48
286801882009#009#32#32,31
286801882009#009#32#33,4
286801882014#014#32#28,66
286801882014#014#32#29,80
286801882014#014#32#30,71
286801882014#014#32#31,48
286801882014#014#32#32,31
286801882014#014#32#33,4
286801883011#011#32#28,30
286801883011#011#32#29,48
286801883011#011#32#30,96
286801883011#011#32#31,108
286801883011#011#32#32,96
286801883011#011#32#33,90
286801883011#011#34#34,66
286801883011#011#34#36,48
286801883011#011#34#38,18
286818006021#021#00#L,660
286818006021#021#00#M,645
286818006021#021#00#S,370
286818006021#021#00#XL,423
286818006021#021#00#XXL,108
286818007003#003#00#L,397
286818007003#003#00#M,375
286818007003#003#00#S,212
286818007003#003#00#XL,286
286818007003#003#00#XXL,51
286818009012#012#00#L,152
286818009012#012#00#M,125
286818009012#012#00#S,85
286818009012#012#00#XL,94
286818009012#012#00#XXL,38
286818040012#012#00#L,826
286818040012#012#00#M,780
286818040012#012#00#S,506
286818040012#012#00#XL,676
286818040012#012#00#XXL,173
286818042021#021#00#L,409
286818042021#021#00#M,360
286818042021#021#00#S,209
286818042021#021#00#XL,211
286818042021#021#00#XXL,21
286818881012#012#00#L,144
286818881012#012#00#M,144
286818881012#012#00#S,118
286818881012#012#00#XL,118
286818881012#012#00#XXL,76
286820011001#001#00#L,694
286820011001#001#00#M,598
286820011001#001#00#S,233
286820011001#001#00#XL,423
286820011001#001#00#XXL,208
286820012021#021#00#L,392
286820012021#021#00#M,384
286820012021#021#00#S,144
286820012021#021#00#XL,219
286820012021#021#00#XXL,65
286820018021#021#00#L,103
286820018021#021#00#M,100
286820018021#021#00#S,39
286820018021#021#00#XL,55
286820018021#021#00#XXL,15
286820019021#021#00#L,658
286820019021#021#00#M,566
286820019021#021#00#S,208
286820019021#021#00#XL,370
286820019021#021#00#XXL,198
286820020002#002#00#L,1151
286820020002#002#00#M,1025
286820020002#002#00#S,374
286820020002#002#00#XL,654
286820020002#002#00#XXL,269
286820022011#011#00#L,226
286820022011#011#00#M,188
286820022011#011#00#S,53
286820022011#011#00#XL,141
286820022011#011#00#XXL,44
286820025003#003#00#L,3
286820025003#003#00#M,9
286820025003#003#00#S,20
286820025003#003#00#XL,39
286820025003#003#00#XXL,47
286823025003#003#00#L,220
286823025003#003#00#M,209
286823025003#003#00#S,77
286823025003#003#00#XL,99
286823025003#003#00#XXL,18
286823027022#022#00#L,609
286823027022#022#00#M,576
286823027022#022#00#S,226
286823027022#022#00#XL,393
286823027022#022#00#XXL,182
286823029022#022#00#L,392
286823029022#022#00#M,358
286823029022#022#00#S,132
286823029022#022#00#XL,246
286823029022#022#00#XXL,92
286824012649#649#00#L,182
286824012649#649#00#M,207
286824012649#649#00#S,75
286824012649#649#00#XL,89
286824012649#649#00#XXL,13
286827010021#021#00#L,711
286827010021#021#00#M,644
286827010021#021#00#S,293
286827010021#021#00#XL,391
286827010021#021#00#XXL,134
286827212525#525#00#L,411
286827212525#525#00#M,430
286827212525#525#00#S,258
286827212525#525#00#XL,223
286827212525#525#00#XXL,60
286827213518#518#00#L,582
286827213518#518#00#M,566
286827213518#518#00#S,256
286827213518#518#00#XL,324
286827213518#518#00#XXL,98
286827214801#801#00#L,404
286827214801#801#00#M,388
286827214801#801#00#S,194
286827214801#801#00#XL,216
286827214801#801#00#XXL,52
286833210525#525#00#L,436
286833210525#525#00#M,466
286833210525#525#00#S,213
286833210525#525#00#XL,261
286833210525#525#00#XXL,59
286833211801#801#00#L,153
286833211801#801#00#M,191
286833211801#801#00#S,103
286833211801#801#00#XL,93
286833211801#801#00#XXL,16
286834110901#901#00#L,573
286834110901#901#00#M,449
286834110901#901#00#S,197
286834110901#901#00#XL,364
286834110901#901#00#XXL,111
286834112901#901#00#L,227
286834112901#901#00#M,280
286834112901#901#00#S,123
286834112901#901#00#XL,121
286834112901#901#00#XXL,10
286834117525#525#00#L,644
286834117525#525#00#M,565
286834117525#525#00#S,184
286834117525#525#00#XL,416
286834117525#525#00#XXL,76
286834118609#609#00#L,586
286834118609#609#00#M,635
286834118609#609#00#S,224
286834118609#609#00#XL,356
286834118609#609#00#XXL,45
286834119901#901#00#L,191
286834119901#901#00#M,169
286834119901#901#00#S,66
286834119901#901#00#XL,120
286834119901#901#00#XXL,28
286841010021#021#00#L,446
286841010021#021#00#M,376
286841010021#021#00#S,144
286841010021#021#00#XL,301
286841010021#021#00#XXL,98
286841011021#021#00#L,183
286841011021#021#00#M,189
286841011021#021#00#S,85
286841011021#021#00#XL,98
286841011021#021#00#XXL,11
286861210801#801#00#L,415
286861210801#801#00#M,403
286861210801#801#00#S,165
286861210801#801#00#XL,182
286861210801#801#00#XXL,45
286861221406#406#00#L,533
286861221406#406#00#M,464
286861221406#406#00#S,137
286861221406#406#00#XL,292
286861221406#406#00#XXL,103
286861221645#645#00#L,683
286861221645#645#00#M,606
286861221645#645#00#S,208
286861221645#645#00#XL,370
286861221645#645#00#XXL,133
286861222801#801#00#L,387
286861222801#801#00#M,334
286861222801#801#00#S,72
286861222801#801#00#XL,251
286861222801#801#00#XXL,108
286861518801#801#00#L,566
286861518801#801#00#M,460
286861518801#801#00#S,137
286861518801#801#00#XL,378
286861518801#801#00#XXL,188
286861523801#801#00#L,1054
286861523801#801#00#M,886
286861523801#801#00#S,258
286861523801#801#00#XL,586
286861523801#801#00#XXL,212
286861524525#525#00#L,346
286861524525#525#00#M,296
286861524525#525#00#S,50
286861524525#525#00#XL,224
286861524525#525#00#XXL,84
286861524601#601#00#L,338
286861524601#601#00#M,294
286861524601#601#00#S,55
286861524601#601#00#XL,228
286861524601#601#00#XXL,85
286861528912#912#00#L,328
286861528912#912#00#M,265
286861528912#912#00#S,102
286861528912#912#00#XL,205
286861528912#912#00#XXL,100
286862210021#021#00#L,212
286862210021#021#00#M,203
286862210021#021#00#S,97
286862210021#021#00#XL,115
286862210021#021#00#XXL,22
286862211801#801#00#L,512
286862211801#801#00#M,478
286862211801#801#00#S,200
286862211801#801#00#XL,280
286862211801#801#00#XXL,82
286864010003#003#00#L,224
286864010003#003#00#M,254
286864010003#003#00#S,120
286864010003#003#00#XL,118
286864010003#003#00#XXL,16
286867010918#918#00#L,278
286867010918#918#00#M,210
286867010918#918#00#S,62
286867010918#918#00#XL,177
286867010918#918#00#XXL,87
286867011601#601#00#L,459
286867011601#601#00#M,434
286867011601#601#00#S,185
286867011601#601#00#XL,286
286867011601#601#00#XXL,123
286867011925#925#00#L,184
286867011925#925#00#M,173
286867011925#925#00#S,79
286867011925#925#00#XL,109
286867011925#925#00#XXL,35
286868012601#601#00#L,505
286868012601#601#00#M,518
286868012601#601#00#S,242
286868012601#601#00#XL,308
286868012601#601#00#XXL,140
286872020601#601#00#L,441
286872020601#601#00#M,362
286872020601#601#00#S,62
286872020601#601#00#XL,260
286872020601#601#00#XXL,95
286872021518#518#00#L,196
286872021518#518#00#M,207
286872021518#518#00#S,98
286872021518#518#00#XL,101
286872021518#518#00#XXL,17
286880010013#013#00#L,537
286880010013#013#00#M,578
286880010013#013#00#S,208
286880010013#013#00#XL,361
286880010013#013#00#XXL,112
286880013013#013#00#L,174
286880013013#013#00#M,217
286880013013#013#00#S,84
286880013013#013#00#XL,101
286880013013#013#00#XXL,29
286880016812#812#00#L,407
286880016812#812#00#M,438
286880016812#812#00#S,173
286880016812#812#00#XL,282
286880016812#812#00#XXL,80
286881050012#012#00#L,39
286881050012#012#00#M,3
286881050012#012#00#S,11
286881050012#012#00#XL,47
286881050012#012#00#XXL,11
286881052801#801#00#L,146
286881052801#801#00#M,94
286881052801#801#00#S,14
286881052801#801#00#XL,84
286881052801#801#00#XXL,42
286881052812#812#00#L,86
286881052812#812#00#M,73
286881052812#812#00#S,35
286881052812#812#00#XL,59
286881052812#812#00#XXL,30
286881053801#801#00#L,142
286881053801#801#00#M,136
286881053801#801#00#S,74
286881053801#801#00#XL,85
286881053801#801#00#XXL,43
286881053812#812#00#L,142
286881053812#812#00#M,136
286881053812#812#00#S,74
286881053812#812#00#XL,85
286881053812#812#00#XXL,43
286887010003#003#00#L,243
286887010003#003#00#M,240
286887010003#003#00#S,96
286887010003#003#00#XL,178
286887010003#003#00#XXL,51
286887011013#013#00#L,593
286887011013#013#00#M,562
286887011013#013#00#S,255
286887011013#013#00#XL,417
286887011013#013#00#XXL,109
286887012912#912#00#L,260
286887012912#912#00#M,227
286887012912#912#00#S,88
286887012912#912#00#XL,196
286887012912#912#00#XXL,68
286887014021#021#00#L,506
286887014021#021#00#M,503
286887014021#021#00#S,206
286887014021#021#00#XL,367
286887014021#021#00#XXL,107
286887016801#801#00#L,619
286887016801#801#00#M,633
286887016801#801#00#S,297
286887016801#801#00#XL,421
286887016801#801#00#XXL,130
286887016901#901#00#L,1370
286887016901#901#00#M,1382
286887016901#901#00#S,657
286887016901#901#00#XL,947
286887016901#901#00#XXL,302
286887020801#801#00#L,103
286887020801#801#00#M,90
286887020801#801#00#S,33
286887020801#801#00#XL,82
286887020801#801#00#XXL,27
286889010013#013#00#L,194
286889010013#013#00#M,213
286889010013#013#00#S,101
286889010013#013#00#XL,145
286889010013#013#00#XXL,26
286892004501#501#00#00,533
286892007501#501#00#00,500
286893006013#013#00#00,683
286898005801#801#00#40,183
286898005801#801#00#41,243
286898005801#801#00#42,227
286898005801#801#00#43,32
286898006924#924#00#40,111
286898006924#924#00#41,125
286898006924#924#00#42,116
286898006924#924#00#43,14
286898008501#501#00#40,107
286898008501#501#00#41,134
286898008501#501#00#42,129
286898008501#501#00#43,9
286901024001#001#00#25,11
286901024001#001#00#26,14
286901024001#001#00#27,14
286901024001#001#00#28,11
286901025021#021#32#24,95
286901025021#021#32#25,185
286901025021#021#32#26,283
286901025021#021#32#27,224
286901025021#021#32#28,164
286901025021#021#32#29,86
286901028012#012#00#24,114
286901028012#012#00#25,216
286901028012#012#00#26,347
286901028012#012#00#27,304
286901028012#012#00#28,211
286901028012#012#00#29,135
286901028012#012#00#30,4
286901029002#002#00#24,104
286901029002#002#00#25,196
286901029002#002#00#26,292
286901029002#002#00#27,250
286901029002#002#00#28,178
286901029002#002#00#29,109
286901029002#002#00#30,6
286901031003#003#32#24,247
286901031003#003#32#25,600
286901031003#003#32#26,686
286901031003#003#32#27,638
286901031003#003#32#28,417
286901031003#003#32#29,123
286901031003#003#32#30,12
286901033002#002#30#24,118
286901033002#002#30#25,254
286901033002#002#30#26,385
286901033002#002#30#27,402
286901033002#002#32#26,158
286901033002#002#32#27,166
286901033002#002#32#28,429
286901033002#002#32#29,272
286901034004#004#00#24,35
286901034004#004#00#25,62
286901034004#004#00#26,85
286901034004#004#00#27,72
286901034004#004#00#28,41
286901034004#004#00#29,24
286901035022#022#00#24,114
286901035022#022#00#25,202
286901035022#022#00#26,300
286901035022#022#00#27,221
286901035022#022#00#28,143
286901035022#022#00#29,65
286901035022#022#00#30,1
286901036022#022#00#24,35
286901036022#022#00#25,80
286901036022#022#00#26,130
286901036022#022#00#27,91
286901036022#022#00#28,44
286901036022#022#00#29,12
286901040021#021#32#24,328
286901040021#021#32#25,772
286901040021#021#32#26,859
286901040021#021#32#27,781
286901040021#021#32#28,523
286901040021#021#32#29,177
286901040021#021#32#30,22
286901041003#003#32#24,344
286901041003#003#32#25,683
286901041003#003#32#26,979
286901041003#003#32#27,784
286901041003#003#32#28,560
286901041003#003#32#29,288
286901041003#003#32#30,37
286901042002#002#00#24,193
286901042002#002#00#25,435
286901042002#002#00#26,661
286901042002#002#00#27,605
286901042002#002#00#28,454
286901042002#002#00#29,292
286901042002#002#00#30,24
286901043011#011#00#24,299
286901043011#011#00#25,647
286901043011#011#00#26,977
286901043011#011#00#27,868
286901043011#011#00#28,663
286901043011#011#00#29,387
286901043011#011#00#30,31
286901044004#004#00#24,157
286901044004#004#00#25,303
286901044004#004#00#26,455
286901044004#004#00#27,385
286901044004#004#00#28,251
286901044004#004#00#29,127
286901044004#004#00#30,9
286901045003#003#32#24,187
286901045003#003#32#25,354
286901045003#003#32#26,539
286901045003#003#32#27,430
286901045003#003#32#28,331
286901045003#003#32#29,159
286901046011#011#00#24,209
286901046011#011#00#25,441
286901046011#011#00#26,690
286901046011#011#00#27,614
286901046011#011#00#28,370
286901046011#011#00#29,176
286901047002#002#32#24,209
286901047002#002#32#25,403
286901047002#002#32#26,590
286901047002#002#32#27,525
286901047002#002#32#28,389
286901047002#002#32#29,184
286901061002#002#32#24,28
286901061002#002#32#25,37
286901061002#002#32#26,20
286901061002#002#32#27,10
286901061002#002#32#28,5
286901061002#002#32#29,41
286901063001#001#32#25,11
286901063001#001#32#26,14
286901063001#001#32#27,14
286901063001#001#32#28,11
286901881003#003#00#24,30
286901881003#003#00#25,45
286901881003#003#00#26,45
286901881003#003#00#27,40
286901881003#003#00#28,30
286901881003#003#00#29,10
286901882009#009#00#24,29
286901882009#009#00#25,43
286901882009#009#00#26,43
286901882009#009#00#27,38
286901882009#009#00#28,29
286901882009#009#00#29,9
286901882009#009#00#30,9
286901882014#014#00#24,29
286901882014#014#00#25,43
286901882014#014#00#26,43
286901882014#014#00#27,38
286901882014#014#00#28,29
286901882014#014#00#29,9
286901882014#014#00#30,9
286902023015#015#00#24,122
286902023015#015#00#25,342
286902023015#015#00#26,340
286902023015#015#00#27,215
286902023015#015#00#28,102
286902023015#015#00#29,28
286902023015#015#00#30,3
286902024012#012#00#L,28
286902024012#012#00#M,66
286902024012#012#00#S,77
286902024012#012#00#XL,1
286902024012#012#00#XS,36
286902881003#003#00#24,21
286902881003#003#00#25,59
286902881003#003#00#26,60
286902881003#003#00#27,37
286902881003#003#00#28,18
286902881003#003#00#29,5
286914022022#022#00#L,59
286914022022#022#00#M,225
286914022022#022#00#S,244
286914022022#022#00#XL,12
286914022022#022#00#XS,211
286915005012#012#00#L,120
286915005012#012#00#M,283
286915005012#012#00#S,322
286915005012#012#00#XL,8
286915005012#012#00#XS,173
286918011022#022#00#L,357
286918011022#022#00#M,501
286918011022#022#00#S,488
286918011022#022#00#XL,176
286918011022#022#00#XS,270
286918012003#003#00#L,191
286918012003#003#00#M,348
286918012003#003#00#S,325
286918012003#003#00#XL,153
286918012003#003#00#XS,183
286918037021#021#00#L,80
286918037021#021#00#M,119
286918037021#021#00#S,115
286918037021#021#00#XL,42
286918037021#021#00#XS,72
286918038003#003#00#L,148
286918038003#003#00#M,205
286918038003#003#00#S,148
286918038003#003#00#XL,53
286918038003#003#00#XS,89
286918039012#012#00#L,50
286918039012#012#00#M,70
286918039012#012#00#S,59
286918039012#012#00#XL,32
286918039012#012#00#XS,31
286920006021#021#00#L,123
286920006021#021#00#M,374
286920006021#021#00#S,423
286920006021#021#00#XL,16
286920006021#021#00#XS,241
286920007022#022#00#L,293
286920007022#022#00#M,557
286920007022#022#00#S,476
286920007022#022#00#XL,20
286920007022#022#00#XS,127
286920008021#021#00#L,168
286920008021#021#00#M,328
286920008021#021#00#S,293
286920008021#021#00#XL,11
286920008021#021#00#XS,72
286920011021#021#00#L,111
286920011021#021#00#M,286
286920011021#021#00#S,456
286920011021#021#00#XL,14
286920011021#021#00#XS,299
286920015021#021#00#L,58
286920015021#021#00#M,217
286920015021#021#00#S,263
286920015021#021#00#XL,7
286920015021#021#00#XS,157
286920025002#002#00#L,41
286920025002#002#00#M,5
286920025002#002#00#S,11
286920025002#002#00#XL,43
286920025002#002#00#XS,43
286923008021#021#00#L,171
286923008021#021#00#M,387
286923008021#021#00#S,344
286923008021#021#00#XL,9
286923008021#021#00#XS,171
286927007801#801#00#L,99
286927007801#801#00#M,254
286927007801#801#00#S,328
286927007801#801#00#XL,3
286927007801#801#00#XS,167
286927008002#002#00#L,214
286927008002#002#00#M,528
286927008002#002#00#S,690
286927008002#002#00#XL,9
286927008002#002#00#XS,322
286933004013#013#00#L,127
286933004013#013#00#M,302
286933004013#013#00#S,367
286933004013#013#00#XL,6
286933004013#013#00#XS,116
286933005525#525#00#L,85
286933005525#525#00#M,219
286933005525#525#00#S,307
286933005525#525#00#XL,3
286933005525#525#00#XS,145
286933006801#801#00#L,42
286933006801#801#00#M,87
286933006801#801#00#S,108
286933006801#801#00#XL,4
286933006801#801#00#XS,44
286934003901#901#00#L,10
286934003901#901#00#M,157
286934003901#901#00#S,213
286934003901#901#00#XL,2
286934003901#901#00#XS,94
286934004901#901#00#L,9
286934004901#901#00#M,97
286934004901#901#00#S,145
286934004901#901#00#XL,2
286934004901#901#00#XS,75
286937005601#601#00#L,56
286937005601#601#00#M,317
286937005601#601#00#S,429
286937005601#601#00#XL,4
286937005601#601#00#XS,216
286937006901#901#00#L,52
286937006901#901#00#M,344
286937006901#901#00#S,471
286937006901#901#00#XL,4
286937006901#901#00#XS,254
286941006021#021#00#L,194
286941006021#021#00#M,361
286941006021#021#00#S,327
286941006021#021#00#XL,45
286941006021#021#00#XS,115
286941007021#021#00#L,35
286941007021#021#00#M,105
286941007021#021#00#S,113
286941007021#021#00#XL,5
286941007021#021#00#XS,65
286961003525#525#00#L,83
286961003525#525#00#M,421
286961003525#525#00#S,471
286961003525#525#00#XL,7
286961003525#525#00#XS,220
286961004801#801#00#L,155
286961004801#801#00#M,589
286961004801#801#00#S,583
286961004801#801#00#XL,15
286961004801#801#00#XS,244
286961005021#021#00#L,34
286961005021#021#00#M,145
286961005021#021#00#S,168
286961005021#021#00#XL,5
286961005021#021#00#XS,71
286962001016#016#00#L,250
286962001016#016#00#M,540
286962001016#016#00#S,505
286962001016#016#00#XL,25
286962001016#016#00#XS,274
286962009002#002#00#L,98
286962009002#002#00#M,225
286962009002#002#00#S,240
286962009002#002#00#XL,11
286962009002#002#00#XS,123
286968001918#918#00#L,412
286968001918#918#00#M,469
286968001918#918#00#S,224
286968001918#918#00#XL,129
286968001918#918#00#XS,47
286968002918#918#00#L,134
286968002918#918#00#M,242
286968002918#918#00#S,245
286968002918#918#00#XL,18
286968002918#918#00#XS,171
286973001525#525#00#L,179
286973001525#525#00#M,386
286973001525#525#00#S,368
286973001525#525#00#XL,16
286973001525#525#00#XS,169
286973002801#801#00#L,69
286973002801#801#00#M,159
286973002801#801#00#S,173
286973002801#801#00#XL,4
286973002801#801#00#XS,82
286981051012#012#00#L,43
286981051012#012#00#M,41
286981051012#012#00#S,5
286981051012#012#00#XL,11
286981051012#012#00#XS,11
286981052801#801#00#L,176
286981052801#801#00#M,220
286981052801#801#00#S,140
286981052801#801#00#XL,120
286981052801#801#00#XS,16
286981052812#812#00#L,94
286981052812#812#00#M,192
286981052812#812#00#S,134
286981052812#812#00#XL,22
286981052812#812#00#XS,32
286982021011#011#00#L,43
286982021011#011#00#M,175
286982021011#011#00#S,165
286982021011#011#00#XL,2
286982021011#011#00#XS,54
286982025012#012#00#L,237
286982025012#012#00#M,567
286982025012#012#00#S,748
286982025012#012#00#XL,11
286982025012#012#00#XS,276
286982086011#011#00#L,51
286982086011#011#00#M,183
286982086011#011#00#S,191
286982086011#011#00#XL,12
286982086011#011#00#XS,163
286982087011#011#00#L,27
286982087011#011#00#M,86
286982087011#011#00#S,98
286982087011#011#00#XL,7
286982087011#011#00#XS,82
286987001012#012#00#L,84
286987001012#012#00#M,236
286987001012#012#00#S,277
286987001012#012#00#XL,5
286987001012#012#00#XS,98
286987003525#525#00#L,138
286987003525#525#00#M,326
286987003525#525#00#S,288
286987003525#525#00#XL,5
286987003525#525#00#XS,71
286987004012#012#00#L,165
286987004012#012#00#M,439
