sku_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
284812007003#003#00#L,,,,,,,,,,,,,,,,,2,1,,3,,2,5,4,2,,5,3,2,4,5,7,2,1,,2,1,,2,,2,1,,,,,,,,,,,
284812007003#003#00#M,,,,,,,,,,,,,,,,,3,1,6,2,5,4,2,2,3,3,5,6,8,10,5,4,1,3,5,4,,2,,,1,,,,,,,,,,,,
284812007003#003#00#S,,,,,,,,,,,,,,,,,2,1,3,2,5,1,4,4,5,,,3,2,,5,2,1,4,1,1,,1,1,1,,,1,,,,,,,,,,
284812007003#003#00#XL,,,,,,,,,,,,,,,1,,,2,,1,,2,2,1,2,2,2,2,2,1,3,3,3,,3,3,1,,,1,2,,,,,,,,,,,,
284812007003#003#00#XXL,,,,,,,,,,,,,,,,,,1,2,,1,,1,1,1,3,2,4,4,2,1,1,1,,2,,1,,,,,,,,,,,,,,,,
284812010003#003#00#L,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,9,13,9,4,8,6,4,10,4,5,5,1,1,3,2,,,1,,1,1,,,,,,
284812010003#003#00#M,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,2,11,10,9,11,8,11,5,6,,3,3,2,,1,,,,,,,,,,,,
284812010003#003#00#S,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,7,6,3,5,2,3,6,,1,,,1,,,,,,,,,,,,
284812010003#003#00#XL,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,7,8,4,10,5,3,6,2,3,2,1,1,,,,1,,,,,,,,,,,
284812010003#003#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,3,5,2,5,1,6,2,,,1,2,1,,1,,,,,,,,,,,,,
284812013003#003#00#L,,,,,,,,,,,,,,,,,,1,,3,1,,1,2,,2,1,1,6,3,2,,3,1,1,,,,,,,,,,,,,,,,,,
284812013003#003#00#M,,,,,,,,,,,,,,,,,,,,1,,,2,2,1,1,1,3,2,1,4,2,4,1,1,3,1,1,1,,1,,,,,,,,,,,,
284812013003#003#00#S,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,1,2,1,2,5,2,2,1,1,4,3,,,1,,,,,,,,,,,,,,
284812013003#003#00#XL,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,1,,3,2,2,1,1,,,,,1,,,,,,,,,,,,,,,
284812013003#003#00#XXL,,,,,,,,,,,,,,,,,,,,1,2,1,,,,1,,1,2,,1,,,4,,1,1,,,,,,,,,,,,,,,,
284812021005#005#00#L,,,,,,,,,,,,,,,,,,,,,2,4,2,7,16,17,17,11,26,15,19,10,6,4,4,,,1,2,,1,1,,,,,,,,,,,
284812021005#005#00#M,,,,,,,,,,,,,,,,,,,,,1,3,2,9,27,10,19,20,18,15,8,5,5,2,4,2,1,2,,,,,,,,,,,,,,,
284812021005#005#00#S,,,,,,,,,,,,,,,,,,,,,,3,2,6,14,6,7,6,7,5,6,2,2,,1,,,1,,,,,,,,,,,,,,,
284812021005#005#00#XL,,,,,,,,,,,,,,,,,,,,,4,2,1,6,17,7,8,8,9,7,7,5,3,3,,1,1,1,,,2,,,,,,,,,,,,
284812021005#005#00#XXL,,,,,,,,,,,,,,,,,,,,,4,,,2,8,9,9,3,5,8,8,4,,1,4,,,,,1,,,,,,,,,,,,,
284812022003#003#00#L,,,,,,,,,,,,,,,,,,,7,,,3,,6,18,8,17,13,21,8,19,12,11,9,5,1,3,3,2,,,,,,,,,,,,,,
284812022003#003#00#M,,,,,,,,,,,,,,,,,,2,5,2,,,1,9,19,6,14,13,14,10,17,6,5,7,4,3,,1,2,1,2,2,,,,,,,,,,,
284812022003#003#00#S,,,,,,,,,,,,,,,,,,,6,2,,,1,5,7,3,3,4,13,10,8,2,3,1,,2,,,,1,,,,,,,,,,,,,
284812022003#003#00#XL,,,,,,,,,,,,,,,,,,1,4,3,,,1,9,16,11,7,17,20,6,15,8,2,4,5,4,1,,,,1,,,,1,,,1,,,,,
284812022003#003#00#XXL,,,,,,,,,,,,,,,,,,1,2,,,,,3,13,10,7,8,7,7,11,3,1,3,2,2,2,,,,,,,,,,,,,,,,
284818014005#005#00#L,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,7,6,2,6,4,4,2,3,3,3,,,,,,,,1,,,,1,1,,,
284818014005#005#00#M,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,11,7,8,5,7,3,4,1,7,,2,,3,2,,1,2,2,3,,,1,,,,
284818014005#005#00#S,,,,,,,,,,,,,,,,,,,,,,,,,6,13,4,8,4,5,2,1,4,2,1,1,,,,2,1,,,,1,,,,2,,,,
284818014005#005#00#XL,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,4,1,4,2,4,,1,,1,1,1,,,,,1,,,,,,,1,2
284818014005#005#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,,3,2,2,1,2,,,,1,,2,1,,,,,,,1,,,,,
284818015003#003#00#L,,,,,,,,,,,,,,,,,,,,,,,3,11,16,18,14,10,9,8,5,7,9,4,3,3,1,1,2,1,,,,1,,,,,2,,,,
284818015003#003#00#M,,,,,,,,,,,,,,,,,,,,,,,4,13,20,16,13,15,20,17,11,8,10,5,8,7,1,1,,2,1,,1,1,1,,,,,,,,
284818015003#003#00#S,,,,,,,,,,,,,,,,,,,,,,,5,16,13,16,12,19,10,8,5,5,8,1,1,2,3,4,2,1,5,1,,,1,,,,,,,,
284818015003#003#00#XL,,,,,,,,,,,,,,,,,,,,,,,2,13,10,10,7,8,9,5,1,4,4,2,3,3,1,2,1,,1,,,,,,1,,1,,,,
284818015003#003#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,4,3,2,3,2,1,1,,2,,,1,,,,,,,,,,,,,,
284818016003#003#00#L,,,,,,,,,,,,,,,,,,5,8,6,10,10,17,9,11,6,2,14,7,3,1,,4,2,2,1,1,1,,,,,,,,3,,,1,,,,
284818016003#003#00#M,,,,,,,,,,,,,,,,,,3,11,17,26,11,23,17,14,10,5,11,10,4,4,2,1,1,,1,1,,,1,2,,,,,,,,1,,,,
284818016003#003#00#S,,,,,,,,,,,,,,,,,,2,15,11,15,15,14,5,9,2,2,6,2,2,5,2,,1,,,1,,,,,,,,,,,,1,,,,
284818016003#003#00#XL,,,,,,,,,,,,,,,,,,2,4,8,8,5,13,7,5,3,4,14,,5,5,,,1,,1,,2,1,,1,,,,,1,,,,,,,
284818016003#003#00#XXL,,,,,,,,,,,,,,,,,,1,3,1,6,2,5,1,6,2,3,9,1,,,2,,,1,,1,,,,,,,,,1,,,1,,,,
284818032005#005#00#L,,,,,,,,,,,,,,,,,,,,,3,1,3,7,25,11,11,9,8,7,8,3,10,7,1,2,5,3,1,2,5,,2,2,,7,1,,2,1,1,,1
284818032005#005#00#M,,,,,,,,,,,,,,,,,,,,1,2,4,1,8,19,10,22,13,12,5,15,11,2,4,4,6,4,1,1,5,1,2,,,,6,,1,2,1,6,4,
284818032005#005#00#S,,,,,,,,,,,,,,,,,,,,,7,1,,7,24,11,18,13,5,8,4,5,6,5,,3,1,3,,1,1,1,,1,,5,1,,,3,7,,
284818032005#005#00#XL,,,,,,,,,,,,,,,,,,,,,4,1,1,6,7,5,6,4,8,5,6,3,4,4,6,2,3,2,,2,3,,1,,,2,,,2,,,,
284818032005#005#00#XXL,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,6,1,2,1,1,1,2,,1,,,1,1,1,,,,1,1,,,,,,,
284818033003#003#00#L,,,,,,,,,,,,,,,,,,1,2,,1,1,11,6,4,5,8,5,7,5,5,5,2,2,2,4,,3,3,4,4,1,1,,,10,,,,,1,2,
284818033003#003#00#M,,,,,,,,,,,,,,,,,,1,,1,,8,10,7,8,7,11,5,5,2,2,,4,4,2,2,4,5,1,3,1,1,1,,1,11,1,,1,,1,,
284818033003#003#00#S,,,,,,,,,,,,,,,,,,,1,2,1,4,6,6,11,4,4,6,3,,2,3,3,1,2,1,4,5,3,,2,1,,,1,2,,,1,,1,1,
284818033003#003#00#XL,,,,,,,,,,,,,,,,,,,,2,,4,4,8,5,6,8,1,5,2,4,,4,1,4,2,1,1,3,,2,,,1,,4,2,,,,,,
284818033003#003#00#XXL,,,,,,,,,,,,,,,,,,2,,,,1,2,1,5,1,2,1,2,3,1,1,,,,1,1,,,1,,,,,,3,,,,,1,,
284819006501#501#00#L,,,,,,,,,,,,,,,,,,,,,,,1,1,5,10,2,10,9,5,2,4,12,4,6,5,6,7,4,4,4,1,,4,,2,,,1,,,,
284819006501#501#00#M,,,,,,,,,,,,,,,,,,,,,,,,3,13,7,11,13,8,10,8,8,15,8,8,10,8,5,5,6,5,2,,2,1,,1,,2,,,,
284819006501#501#00#S,,,,,,,,,,,,,,,,,,,,,,,1,9,21,20,17,15,15,11,2,10,20,5,18,8,11,4,3,4,6,2,,5,7,5,,,2,,,,
284819006501#501#00#XL,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,5,3,,2,2,10,6,3,6,5,7,3,2,4,4,3,1,2,1,,,,,1,,
284819006501#501#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,4,,2,2,2,1,,2,4,,1,1,,,,1,,,,1,,,,
284819007501#501#00#L,,,,,,,,,,,,,,,,,,,1,,,,,1,8,5,,3,1,3,2,3,5,6,1,1,3,,2,1,2,,,,,5,,,,,,,
284819007501#501#00#M,,,,,,,,,,,,,,,,,,,,,,,,3,8,7,5,9,7,3,4,6,3,3,2,1,3,3,3,1,3,2,,,1,5,2,,,,,,
284819007501#501#00#S,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,4,7,4,9,4,4,2,4,2,1,2,1,1,,2,,,1,2,3,,,1,,,,
284819007501#501#00#XL,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,5,1,,,1,2,1,,1,,,,2,2,1,,,2,,,,,,,
284819007501#501#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,
284819008516#516#00#L,,,,,,,,,,,,,,,,,,9,7,20,17,16,18,8,7,5,,12,7,2,5,3,2,2,1,5,1,,,1,,,,,,,,,1,,,,
284819008516#516#00#M,,,,,,,,,,,,,,,,,,10,18,18,11,23,17,12,16,4,8,12,3,3,2,3,,,2,1,,1,,2,,,,,,1,,,,,,,
284819008516#516#00#S,,,,,,,,,,,,,,,,,,13,13,11,17,13,5,3,7,4,,2,1,,,1,,,,1,,,,,1,,,,,,,,,,,,
284819008516#516#00#XL,,,,,,,,,,,,,,,,,,3,6,3,11,8,5,8,7,5,5,12,5,3,7,3,2,,1,3,1,,1,2,1,,,,,,,1,,,,,
284819008516#516#00#XXL,,,,,,,,,,,,,,,,,,2,2,1,4,2,6,3,,4,1,8,,,1,,,1,,,,,,3,1,,,,,,,,,,,,
284840003004#004#00#L,,,,,,,,,,,,,,,,,,,,2,10,3,5,8,5,5,8,6,9,5,6,5,4,2,3,2,,2,,,,,,,,,,,1,,,,
284840003004#004#00#M,,,,,,,,,,,,,,,,,,,,5,7,5,12,6,2,2,5,3,8,7,2,4,3,4,1,1,4,2,,,,,1,,,,,,,,,,
284840003004#004#00#S,,,,,,,,,,,,,,,,,,,,1,1,1,4,1,2,,3,1,1,2,1,1,1,,1,3,1,,,,,,,,,,,,,,,,
284840003004#004#00#XL,,,,,,,,,,,,,,,,,,,,4,6,2,2,6,2,1,2,2,6,5,2,2,,1,1,4,3,2,,1,1,,,,,,,,,,,,
284840003004#004#00#XXL,,,,,,,,,,,,,,,,,,,,1,2,1,,,,2,1,,2,,,1,,2,,,,,,,,,,,,,,,,,,,
284840004004#004#00#L,,,,,,,,,,,,,,,,,,,,,6,1,10,1,3,3,2,,3,1,1,1,3,6,1,,3,,1,,,,,,,,,,,,,1,
284840004004#004#00#M,,,,,,,,,,,,,,,,,,,,,1,,4,3,3,2,4,2,1,1,2,3,4,1,,1,,,1,,,,,,,,,,,,,,
284840004004#004#00#S,,,,,,,,,,,,,,,,,,,,,,2,2,,1,,,1,2,,3,,1,,1,,,2,,2,,,,,,,,,,,,,
284840004004#004#00#XL,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,1,4,2,,,2,1,,,2,1,,,,,,,,,,1,,,,,,,
284840004004#004#00#XXL,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
284840009004#004#00#L,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,1,3,3,1,4,3,4,3,5,1,3,,,,,,,,,,,,,1,,,,
284840009004#004#00#M,,,,,,,,,,,,,,,,,,,,,3,5,5,5,3,4,4,2,1,2,2,1,2,,1,2,,1,1,1,,,,,,,,,,,,,
284840009004#004#00#S,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,,1,,,2,,,1,,,1,,,,,,,,,,,,,,,,
284840009004#004#00#XL,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,,3,5,2,2,4,1,,3,1,2,1,1,,2,,,,,,,,,,,,,
284840009004#004#00#XXL,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,2,2,,1,,1,,3,1,1,,,,,,,,,,,,,,,,,
284841013005#005#00#L,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,2,1,1,,6,,2,1,,,,1,1,,1,,,3,,,,,,,
284841013005#005#00#M,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,2,2,2,3,1,3,,,2,,1,,,,,,,,,4,,,,,,,
284841013005#005#00#S,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,,2,1,,,,,,,,1,,,1,1,,,1,,,1,,,,
284841013005#005#00#XL,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,1,,,,,,,2,,,1,1,,,1,,,2,,,,,,,
284841013005#005#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,
284842003004#004#00#L,,,,,,,,,,,,,,,,,4,9,6,,4,4,7,5,3,2,7,7,5,8,3,3,3,1,4,3,2,,,1,,,,,,,,,,,,,
284842003004#004#00#M,,,,,,,,,,,,,,,,,5,13,4,8,5,3,8,2,4,3,4,7,7,4,1,1,2,4,1,1,1,2,,,,,,,,,,,1,,1,,
284842003004#004#00#S,,,,,,,,,,,,,,,,,2,3,1,3,,2,3,1,2,1,,,,2,,2,,2,,1,1,,,,,,,,,,,,,,2,,
284842003004#004#00#XL,,,,,,,,,,,,,,,,,3,6,4,6,3,3,5,5,4,4,1,3,6,3,,1,2,1,1,1,2,,1,,1,,,,,,,,,,,,
284842003004#004#00#XXL,,,,,,,,,,,,,,,,,1,,2,1,3,3,1,1,1,1,2,3,,1,1,,1,,,,,,,,,,,,,,,,,,,,
284842004004#004#00#L,,,,,,,,,,,,,,,,,,,,1,1,3,6,,1,2,4,3,4,2,,3,3,,,3,3,1,2,,,,,,,1,,,,,,,
284842004004#004#00#M,,,,,,,,,,,,,,,,,,,,4,5,6,4,2,2,5,1,4,3,2,5,1,1,1,,3,1,,1,,2,,,,,,,,,,,,
284842004004#004#00#S,,,,,,,,,,,,,,,,,,,,,,1,2,,1,3,1,2,1,4,1,,3,2,1,1,,,,,,1,,,1,,,1,,,,,
284842004004#004#00#XL,,,,,,,,,,,,,,,,,,,,1,,5,5,2,1,2,1,2,2,1,1,,,1,5,,,,1,,,,,,,,,,,,,,
284842004004#004#00#XXL,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
284876005003#003#00#L,,,,,,,,,,,,,,,,,,,,,,,3,14,15,12,21,17,12,17,19,12,15,13,15,9,7,5,4,3,2,2,,,,2,1,,,,2,,
284876005003#003#00#M,,,,,,,,,,,,,,,,,,,,,,,4,10,13,11,16,9,12,14,11,13,13,18,8,10,7,1,3,3,2,1,,,,2,,,,,,,
284876005003#003#00#S,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,6,5,3,3,2,3,4,2,1,4,1,1,2,,,1,1,1,,1,,,,,1,,
284876005003#003#00#XL,,,,,,,,,,,,,,,,,,,,,,,2,12,15,9,12,9,12,12,10,8,8,13,7,3,2,5,2,3,1,1,1,1,,3,1,,1,,,,
284876005003#003#00#XXL,,,,,,,,,,,,,,,,,,,,,,,5,2,3,8,2,7,2,5,5,4,3,2,4,2,1,1,1,,2,,,,1,,,,,,,,
284876006004#004#00#L,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,1,,,2,,,1,1,,,,,,,,1,,,,,,,1
284876006004#004#00#M,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,2,3,,1,,1,1,,,1,,1,,,,,2,,,,,,,
284876006004#004#00#S,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,
284876006004#004#00#XL,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,1,,,,1,,,,,,,,,,,,,,,,,,1
284876006004#004#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
284876007004#004#00#L,,,,,,,,,,,,,,,,,,,,,12,16,26,16,25,17,18,18,18,31,21,10,11,10,13,10,,1,2,2,2,2,1,1,2,3,,,2,,1,,
284876007004#004#00#M,,,,,,,,,,,,,,,,,,,,,8,14,13,14,9,14,10,10,23,11,12,17,10,16,10,10,3,2,1,3,3,,1,1,,1,,,2,,,,
284876007004#004#00#S,,,,,,,,,,,,,,,,,,,,,3,4,7,3,3,3,5,5,6,4,7,2,2,10,,7,1,2,3,1,1,1,,,,2,,,1,,,,
284876007004#004#00#XL,,,,,,,,,,,,,,,,,,,,,9,7,26,15,21,13,15,16,18,21,17,14,12,12,9,4,5,4,3,1,4,,1,,1,,,,2,,,,
284876007004#004#00#XXL,,,,,,,,,,,,,,,,,,,,,10,11,18,5,8,12,6,7,9,5,7,2,3,4,4,6,2,1,2,1,,,1,,,,,,1,,,,
284876008812#812#00#L,,,,,,,,,,,,,,,,,,,,,9,10,18,11,9,11,9,9,12,8,5,10,6,11,9,7,5,,4,,1,,,,,1,,,2,,,,
284876008812#812#00#M,,,,,,,,,,,,,,,,,,,,,4,13,24,12,15,7,12,11,11,9,6,6,8,8,7,7,5,5,2,1,2,1,1,,1,,,,,,,,
284876008812#812#00#S,,,,,,,,,,,,,,,,,,,,,3,6,9,4,6,5,8,4,3,2,4,,4,2,2,2,1,,,1,,,,,,,,,,,,,
284876008812#812#00#XL,,,,,,,,,,,,,,,,,,,,,2,8,6,11,7,4,5,4,11,3,4,2,4,6,6,2,3,2,2,,2,,1,,1,1,,,,,,,1
284876008812#812#00#XXL,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,3,3,1,4,,2,,2,2,1,1,,,2,,,,,,,,,,,,,,
284876008921#921#00#L,,,,,,,,,,,,,,,,,,,,,9,10,23,25,21,22,21,16,15,13,13,31,42,37,27,25,16,12,8,9,14,2,1,1,1,1,1,,1,,,,
284876008921#921#00#M,,,,,,,,,,,,,,,,,,,,,4,10,13,15,15,16,17,13,16,19,14,16,26,29,29,31,24,16,5,13,10,5,1,4,1,3,,,,,,,
284876008921#921#00#S,,,,,,,,,,,,,,,,,,,,,3,6,12,5,10,4,7,1,7,4,5,12,7,12,11,10,2,3,3,3,1,2,1,,,1,,,1,,,,
284876008921#921#00#XL,,,,,,,,,,,,,,,,,,,,,3,9,22,19,20,12,4,16,12,9,12,14,25,33,23,18,17,9,6,5,11,,3,3,,1,,1,1,1,,,
284876008921#921#00#XXL,,,,,,,,,,,,,,,,,,,,,3,5,14,7,7,8,8,9,9,9,9,7,12,11,18,7,6,2,5,2,2,,1,,,1,,,,,,,
284876009021#021#00#L,,,,,,,,,,,,,,,,,5,11,14,12,13,9,11,4,7,5,7,12,6,4,6,2,2,3,2,,3,2,,,,,,,1,1,,,3,,,,
284876009021#021#00#M,,,,,,,,,,,,,,,,,,8,5,5,9,12,7,4,2,3,6,7,3,4,2,1,1,6,1,2,2,,1,1,,,,2,,1,,,7,,,,
284876009021#021#00#S,,,,,,,,,,,,,,,,,1,5,2,4,4,,1,1,2,1,,2,1,2,2,1,,1,,1,1,2,,,1,,,,,,,,3,,,,
284876009021#021#00#XL,,,,,,,,,,,,,,,,,7,10,13,14,14,6,10,6,8,9,6,2,11,1,2,2,,2,2,,2,1,,,,,,,1,,,,7,,,,
284876009021#021#00#XXL,,,,,,,,,,,,,,,,,1,5,7,2,5,3,5,3,2,5,5,4,2,2,2,1,,1,,,1,,,,,,,,,,,,1,,,,
284876010615#615#00#L,,,,,,,,,,,,,,,,,,2,5,2,8,7,4,1,3,2,6,13,2,6,3,2,7,4,3,4,1,1,,2,2,,,,,,,,1,,,,
284876010615#615#00#M,,,,,,,,,,,,,,,,,,2,3,2,6,2,4,4,2,5,7,6,2,3,4,2,3,4,3,3,1,1,2,,1,,,,,,,,,,,,
284876010615#615#00#S,,,,,,,,,,,,,,,,,,,2,3,2,1,3,,,3,2,1,2,1,1,,1,5,3,,1,,,,,,,,,,,,,,,,
284876010615#615#00#XL,,,,,,,,,,,,,,,,,,,6,5,5,3,5,2,2,2,3,6,5,2,3,3,2,4,2,3,3,,1,3,1,,,,,,,,,,,,
284876010615#615#00#XXL,,,,,,,,,,,,,,,,,,,,2,3,4,2,2,1,,3,2,,2,1,1,,1,2,3,,1,1,1,,,,,,,,,,,,,
284876011912#912#00#L,,,,,,,,,,,,,,,,,,,,19,65,48,53,42,43,26,29,48,25,38,11,19,15,5,7,8,5,3,5,,1,1,,,,1,,,4,,,,
284876011912#912#00#M,,,,,,,,,,,,,,,,,,,,18,49,32,50,48,38,22,26,30,20,21,18,15,14,11,9,4,2,1,6,2,,1,,,,,,,,,,,
284876011912#912#00#S,,,,,,,,,,,,,,,,,,,,6,20,13,20,18,13,11,5,9,7,8,4,4,8,4,5,3,,,1,,1,,,,,,,,,,,,
284876011912#912#00#XL,,,,,,,,,,,,,,,,,,,,18,33,25,39,25,29,27,32,29,17,14,19,15,5,6,9,3,3,1,3,1,3,,,,,1,,,2,,,,
284876011912#912#00#XXL,,,,,,,,,,,,,,,,,,,,9,24,8,24,6,13,9,7,16,13,3,5,2,4,1,6,4,,2,1,1,2,,,,1,,,,,,,,
284876012923#923#00#L,,,,,,,,,,,,,,,,,,,,,9,12,20,24,21,13,13,22,11,4,14,5,14,2,9,5,4,4,5,,1,,2,1,,,,,1,,1,,1
284876012923#923#00#M,,,,,,,,,,,,,,,,,,,,,10,13,18,20,12,14,9,17,10,6,9,6,4,2,3,7,2,4,3,1,4,,,,,1,,,,,,,
284876012923#923#00#S,,,,,,,,,,,,,,,,,,,,,4,8,4,6,6,9,5,3,7,2,1,2,2,,3,2,1,1,1,,,,,,,,,,,,,,
284876012923#923#00#XL,,,,,,,,,,,,,,,,,,,,,3,8,16,12,16,9,10,21,10,5,7,7,1,7,3,7,3,,1,5,,,1,1,,,,,1,,,,
284876012923#923#00#XXL,,,,,,,,,,,,,,,,,,,,,3,5,11,7,5,5,3,12,4,2,11,2,5,3,2,,1,,1,,1,,,,,,,,1,,,,
284881121103#103#00#L,,,,,,,,,,,,,,,,,,,,,,,5,23,31,24,21,34,20,18,16,13,10,10,12,10,1,,4,4,4,,,,,1,,,6,,1,,
284881121103#103#00#M,,,,,,,,,,,,,,,,,,,,,,,6,15,32,26,23,43,26,12,15,7,11,7,6,8,2,,1,2,2,1,,1,1,,,,8,,,,
284881121103#103#00#S,,,,,,,,,,,,,,,,,,,,,,,3,16,26,21,19,20,16,10,16,8,11,5,1,5,1,,2,3,2,,,,,,,,1,,,,1
284881121103#103#00#XL,,,,,,,,,,,,,,,,,,,,,,,4,16,12,19,13,27,16,12,15,4,3,8,3,3,1,1,2,,3,1,,,,1,,,3,,,,
284881121103#103#00#XXL,,,,,,,,,,,,,,,,,,,,,,,5,6,12,9,5,12,2,8,4,4,1,3,3,1,1,3,,2,2,,,,,,,,3,,,,
284881125912#912#00#L,,,,,,,,,,,,,,,,,,18,21,27,23,17,29,19,15,16,16,21,27,36,27,26,19,18,16,16,12,7,6,7,2,1,1,,1,2,,1,8,,,,
284881125912#912#00#M,,,,,,,,,,,,,,,,,,19,18,28,27,21,31,12,16,11,14,19,28,30,25,23,20,22,17,18,12,9,8,6,7,2,2,,,,4,,21,,,,
284881125912#912#00#S,,,,,,,,,,,,,,,,,,8,13,8,12,9,16,3,9,5,12,8,14,15,13,10,14,7,12,9,7,4,3,6,5,1,4,,1,1,,,3,,,,
284881125912#912#00#XL,,,,,,,,,,,,,,,,,,12,18,23,18,15,10,11,9,10,9,17,17,19,29,8,14,18,11,7,8,6,10,3,4,1,2,2,,3,,,5,,,,
284881125912#912#00#XXL,,,,,,,,,,,,,,,,,,6,9,14,8,9,10,6,5,3,6,15,7,11,11,7,5,3,4,3,2,1,4,1,4,1,,,,,,,5,,1,,
284881126912#912#00#L,,,,,,,,,,,,,,,,,,,,,7,32,37,22,19,34,17,32,19,13,10,11,7,6,9,8,5,6,,,1,,,,,,,1,1,,,,
284881126912#912#00#M,,,,,,,,,,,,,,,,,,,,,9,25,43,35,26,19,26,34,16,9,13,6,9,3,5,6,3,4,4,3,1,,,,1,,,,3,,,,
284881126912#912#00#S,,,,,,,,,,,,,,,,,,,,,7,18,26,13,19,8,16,7,8,8,5,2,5,8,4,1,2,4,,,1,1,,,,,,,2,,,,
284881126912#912#00#XL,,,,,,,,,,,,,,,,,,,,,3,17,41,30,17,16,13,18,5,9,10,3,5,8,,4,,,,,1,,,,1,2,,,3,,,,
284881126912#912#00#XXL,,,,,,,,,,,,,,,,,,,,,4,7,18,16,15,7,6,13,2,3,,1,3,,,,,,1,,,,1,,1,,,,,,,,
284881127003#003#00#L,,,,,,,,,,,,,,,,,,5,3,5,6,3,3,2,5,2,1,9,2,5,3,3,5,1,3,7,1,,,2,,,1,1,,,,,,,1,,
284881127003#003#00#M,,,,,,,,,,,,,,,,,,1,3,3,1,5,1,1,,,3,5,1,2,4,2,2,5,1,2,3,,3,2,1,,1,1,,3,1,,1,,,,
284881127003#003#00#S,,,,,,,,,,,,,,,,,,1,3,2,1,3,3,5,2,1,,,,,1,2,,,,2,2,2,2,,,,,1,,3,,,,,,,
284881127003#003#00#XL,,,,,,,,,,,,,,,,,,2,3,1,2,2,5,1,3,3,2,9,4,3,1,5,3,7,3,1,2,,2,1,,,,,,1,,,1,,,,
284881127003#003#00#XXL,,,,,,,,,,,,,,,,,,1,2,1,4,1,1,1,3,,3,4,3,3,3,,3,1,,3,,2,2,1,,,,,,1,,1,,,,,
284881128005#005#00#L,,,,,,,,,,,,,,,,,,,,,,,,4,7,8,10,7,12,4,7,5,1,2,6,,2,,1,,,1,,,,,,,,,,,
284881128005#005#00#M,,,,,,,,,,,,,,,,,,,,,,,,5,14,6,11,12,5,4,4,5,6,5,1,1,1,,,,1,2,,,,,,,,,,,
284881128005#005#00#S,,,,,,,,,,,,,,,,,,,,,,,,3,7,3,6,4,3,6,5,5,1,5,2,1,1,1,,,,,,,,,,,1,,,,
284881128005#005#00#XL,,,,,,,,,,,,,,,,,,,,,,,,4,9,5,8,6,8,6,3,1,3,2,1,1,,,,1,,,,,,,,,1,,,,
284881128005#005#00#XXL,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,2,1,2,3,,2,,2,1,,,,,,,,,,,,,1,,,,
284881130011#011#00#L,,,,,,,,,,,,,,,,,,,,,,,,15,34,28,31,39,34,36,23,25,15,18,8,8,10,11,4,2,5,2,2,,1,1,,,2,,,,
